year,month,brand,count
2025,12,ALFA ROMEO,1
2025,12,FERRARI,1
2025,12,JEEP,1
2025,12,OTHERS,1
2026,1,TOYOTA,811
2026,1,SKODA,617
2026,1,VOLVO,521
2026,1,VOLKSWAGEN,509
2026,1,KIA,385
2026,1,BMW,316
2026,1,MERCEDES-BENZ,291
2026,1,AUDI,264
2026,1,TESLA MOTORS,224
2026,1,FORD,222
2026,1,NISSAN,195
2026,1,BYD,101
2026,1,RENAULT,90
2026,1,HYUNDAI,86
2026,1,SMART,83
2026,1,SUZUKI,54
2026,1,CUPRA,50
2026,1,DACIA,49
2026,1,PEUGEOT,49
2026,1,SEAT,48
2026,1,OPEL,47
2026,1,SUBARU,46
2026,1,MAZDA,35
2026,1,MITSUBISHI,34
2026,1,POLESTAR,30
2026,1,PORSCHE,28
2026,1,MG,27
2026,1,MINI,24
2026,1,LAND ROVER,23
2026,1,LEXUS,23
2026,1,CITROEN,22
2026,1,GAC,15
2026,1,XPENG,15
2026,1,JEEP,10
2026,1,ALFA ROMEO,7
2026,1,HONDA,6
2026,1,KG MOBILITY,5
2026,1,FIAT,3
2026,1,MAN,3
2026,1,BENTLEY,2
2026,1,DODGE,1
2026,1,LAMBORGHINI,1
2026,1,MUU,1
2026,1,OTHERS,1
2026,2,TOYOTA,709
2026,2,VOLKSWAGEN,514
2026,2,SKODA,466
2026,2,VOLVO,433
2026,2,KIA,365
2026,2,TESLA MOTORS,336
2026,2,MERCEDES-BENZ,294
2026,2,BMW,227
2026,2,AUDI,209
2026,2,FORD,184
2026,2,NISSAN,111
2026,2,HYUNDAI,105
2026,2,BYD,69
2026,2,RENAULT,69
2026,2,OPEL,66
2026,2,MAZDA,58
2026,2,SMART,57
2026,2,PEUGEOT,54
2026,2,POLESTAR,54
2026,2,SUZUKI,53
2026,2,LEXUS,51
2026,2,MITSUBISHI,46
2026,2,CITROEN,45
2026,2,CUPRA,41
2026,2,SUBARU,36
2026,2,DACIA,31
2026,2,MG,31
2026,2,PORSCHE,25
2026,2,LAND ROVER,23
2026,2,MINI,12
2026,2,XPENG,10
2026,2,GAC,9
2026,2,HONDA,9
2026,2,SEAT,7
2026,2,JEEP,3
2026,2,ALFA ROMEO,2
2026,2,MAN,2
2026,2,DFSK,1
2026,2,FIAT,1
2026,2,JAC,1
2026,2,LAMBORGHINI,1
2026,3,TOYOTA,893
2026,3,VOLKSWAGEN,658
2026,3,VOLVO,601
2026,3,TESLA MOTORS,592
2026,3,SKODA,555
2026,3,KIA,379
2026,3,BMW,354
2026,3,MERCEDES-BENZ,349
2026,3,NISSAN,305
2026,3,AUDI,266
2026,3,FORD,243
2026,3,HYUNDAI,208
2026,3,POLESTAR,174
2026,3,RENAULT,157
2026,3,BYD,103
2026,3,MAZDA,99
2026,3,PEUGEOT,84
2026,3,MITSUBISHI,75
2026,3,CUPRA,63
2026,3,OPEL,62
2026,3,SUBARU,62
2026,3,SUZUKI,60
2026,3,CITROEN,59
2026,3,DACIA,46
2026,3,MG,43
2026,3,LAND ROVER,42
2026,3,LEXUS,42
2026,3,SMART,34
2026,3,PORSCHE,29
2026,3,MINI,13
2026,3,XPENG,9
2026,3,HONDA,8
2026,3,ALFA ROMEO,7
2026,3,FIAT,7
2026,3,GAC,6
2026,3,DS,2
2026,3,MAN,2
2026,3,BENTLEY,1
2026,3,JAC,1
2026,3,SEAT,1
2026,4,TOYOTA,831
2026,4,VOLKSWAGEN,674
2026,4,SKODA,587
2026,4,VOLVO,439
2026,4,AUDI,355
2026,4,MERCEDES-BENZ,332
2026,4,KIA,328
2026,4,FORD,266
2026,4,BMW,258
2026,4,HYUNDAI,161
2026,4,BYD,125
2026,4,SMART,113
2026,4,OPEL,98
2026,4,POLESTAR,94
2026,4,TESLA MOTORS,91
2026,4,PEUGEOT,82
2026,4,NISSAN,80
2026,4,CITROEN,76
2026,4,CUPRA,68
2026,4,MAZDA,65
2026,4,RENAULT,62
2026,4,MG,49
2026,4,SUZUKI,47
2026,4,DACIA,43
2026,4,SUBARU,41
2026,4,MITSUBISHI,40
2026,4,LEXUS,35
2026,4,LAND ROVER,29
2026,4,PORSCHE,25
2026,4,XPENG,22
2026,4,MINI,11
2026,4,SERES,11
2026,4,GAC,10
2026,4,SEAT,9
2026,4,FIAT,8
2026,4,HONDA,8
2026,4,ALFA ROMEO,7
2026,4,JEEP,4
2026,4,KG MOBILITY,4
2026,4,DS,3
2026,4,OTHERS,2
2026,4,4070,1
2026,4,ALPINE,1
2026,4,BENTLEY,1
2026,4,LAMBORGHINI,1
2026,4,MAN,1
2026,5,TOYOTA,1418
2026,5,VOLKSWAGEN,663
2026,5,SKODA,636
2026,5,MERCEDES-BENZ,464
2026,5,TESLA MOTORS,445
2026,5,VOLVO,399
2026,5,BMW,335
2026,5,KIA,324
2026,5,AUDI,320
2026,5,FORD,190
2026,5,HYUNDAI,137
2026,5,SMART,127
2026,5,BYD,114
2026,5,POLESTAR,113
2026,5,PEUGEOT,96
2026,5,MAZDA,95
2026,5,RENAULT,80
2026,5,OPEL,72
2026,5,LEXUS,70
2026,5,MG,66
2026,5,CITROEN,64
2026,5,NISSAN,57
2026,5,CUPRA,56
2026,5,SUBARU,49
2026,5,MITSUBISHI,47
2026,5,DACIA,44
2026,5,SUZUKI,41
2026,5,PORSCHE,27
2026,5,XPENG,24
2026,5,MINI,21
2026,5,LAND ROVER,20
2026,5,GAC,13
2026,5,HONDA,10
2026,5,ALFA ROMEO,8
2026,5,SEAT,6
2026,5,KG MOBILITY,4
2026,5,MAN,4
2026,5,JEEP,3
2026,5,4099,1
2026,5,DS,1
2026,5,FERRARI,1
2026,5,FIAT,1
2026,6,TOYOTA,1626
2026,6,SKODA,710
2026,6,VOLKSWAGEN,672
2026,6,MERCEDES-BENZ,499
2026,6,TESLA MOTORS,496
2026,6,BMW,459
2026,6,VOLVO,401
2026,6,KIA,390
2026,6,AUDI,353
2026,6,FORD,192
2026,6,POLESTAR,190
2026,6,RENAULT,152
2026,6,NISSAN,146
2026,6,SEAT,107
2026,6,CUPRA,104
2026,6,BYD,85
2026,6,HYUNDAI,85
2026,6,SMART,67
2026,6,MAZDA,66
2026,6,MG,63
2026,6,LEXUS,61
2026,6,DACIA,58
2026,6,OPEL,58
2026,6,PEUGEOT,57
2026,6,MITSUBISHI,54
2026,6,PORSCHE,45
2026,6,CITROEN,44
2026,6,SUBARU,40
2026,6,SUZUKI,39
2026,6,XPENG,25
2026,6,GAC,23
2026,6,LAND ROVER,17
2026,6,MINI,17
2026,6,ALFA ROMEO,11
2026,6,FIAT,5
2026,6,DFSK,4
2026,6,HONDA,3
2026,6,KG MOBILITY,3
2026,6,LAMBORGHINI,3
2026,6,DS,2
2026,6,4099,1
