year,month,brand,model,count
2023,9,MG,MG ZS,2205
2023,9,NISSAN,NISSAN QASHQAI,1500
2023,9,TOYOTA,TOYOTA C-HR,1425
2023,9,DACIA,SANDERO,1371
2023,9,TOYOTA,TOYOTA COROLLA,1329
2023,9,KIA,SPORTAGE,1295
2023,9,VOLKSWAGEN,T-ROC,1173
2023,9,HYUNDAI,TUCSON,1055
2023,9,SEAT,ARONA,1043
2023,9,TOYOTA,TOYOTA RAV4,1009
2023,9,DACIA,DUSTER,915
2023,9,TOYOTA,TOYOTA YARIS CROSS,841
2023,9,PEUGEOT,N2008 ALLURE PURETECH,809
2023,9,FORD,PUMA,766
2023,9,HYUNDAI,KONA,751
2023,9,CITROEN,NUEVO C3 PURETECH 83 S,748
2023,9,TOYOTA,TOYOTA YARIS,733
2023,9,KIA,STONIC,732
2023,9,SEAT,IBIZA,705
2023,9,CITROEN,C3 AIRCROSS PURETECH 1,681
2023,9,RENAULT,CLIO,678
2023,9,SKODA,KAMIQ,676
2023,9,KIA,NIRO,669
2023,9,TESLA,MODEL Y,652
2023,9,FORD,KUGA,629
2023,9,DACIA,JOGGER,623
2023,9,RENAULT,CAPTUR,619
2023,9,FIAT,FIAT 500,583
2023,9,HYUNDAI,I20,562
2023,9,VOLKSWAGEN,GOLF,545
2023,9,MAZDA,MAZDA CX-30,532
2023,9,RENAULT,AUSTRAL,522
2023,9,MERCEDES-BENZ,GLC 220 D 4MATIC,509
2023,9,VOLVO,XC40,498
2023,9,KIA,CEED,490
2023,9,KIA,XCEED,489
2023,9,SEAT,SEAT ATECA,471
2023,9,NISSAN,NISSAN JUKE,463
2023,9,VOLKSWAGEN,TAIGO,442
2023,9,CUPRA,FORMENTOR,438
2023,9,VOLKSWAGEN,POLO,438
2023,9,CITROEN,NUEVO C3 BLUE HDI 100,437
2023,9,SKODA,FABIA,429
2023,9,AUDI,A3 SPORTBACK,425
2023,9,VOLKSWAGEN,T-CROSS,411
2023,9,CITROEN,NUEVO C4 PURETECH 130,409
2023,9,SKODA,KAROQ,387
2023,9,CITROEN,C5 AIRCROSS PLUG-IN HY,364
2023,9,FORD,FOCUS,356
2023,9,HYUNDAI,I10,353
2023,9,VOLKSWAGEN,TIGUAN,348
2023,9,BMW,X1 SDRIVE18D,341
2023,9,SEAT,SEAT LEON,338
2023,9,HYUNDAI,I 30,338
2023,9,AUDI,Q3 SPORTBACK,328
2023,9,MAZDA,MAZDA CX-5,322
2023,9,TOYOTA,TOYOTA AYGO X,303
2023,9,AUDI,Q2,292
2023,9,MAZDA,MAZDA3,290
2023,9,RENAULT,ARKANA,290
2023,9,PEUGEOT,N2008 ACTIVE PURETECH,275
2023,9,RENAULT,ARKANA E-TECH,273
2023,9,LEXUS,LEXUS UX250H,265
2023,9,OPEL,CORSA EDITION 1.2T XHL,257
2023,9,HYUNDAI,BAYON,256
2023,9,OPEL,CORSA GS 1.2T XHL MT6,256
2023,9,FIAT,500,255
2023,9,MINI,COOPER,243
2023,9,FIAT,PANDA,243
2023,9,MG,MG HS,241
2023,9,PEUGEOT,208 5P ALLURE PACK PUR,240
2023,9,SKODA,SCALA,230
2023,9,KIA,PICANTO,229
2023,9,SEAT,SEAT LEON SP,223
2023,9,SUZUKI,VITARA,222
2023,9,SKODA,KODIAQ,220
2023,9,JEEP,AVENGER,220
2023,9,MERCEDES-BENZ,A 200 D,218
2023,9,OPEL,MOKKA GS 1.2 T MT6 S/S,217
2023,9,CUPRA,CUPRA LEON,209
2023,9,CITROEN,Ë-BERLINGO ELÉCTRICO 5,204
2023,9,RENAULT,CAPTUR E-TECH HYBRID,192
2023,9,SKODA,OCTAVIA,191
2023,9,RENAULT,CLIO E-TECH HYBRID,189
2023,9,MERCEDES-BENZ,GLA 200 D,187
2023,9,AUDI,A1 SPORTBACK,187
2023,9,CITROEN,C5 AIRCROSS PURETECH 1,183
2023,9,MG,MG4 ELECTRIC,180
2023,9,DACIA,SPRING,177
2023,9,LEXUS,LEXUS NX350H,176
2023,9,NISSAN,NISSAN X-TRAIL,171
2023,9,BMW,118D,168
2023,9,CITROEN,C3 AIRCROSS BLUEHDI 11,167
2023,9,PEUGEOT,208 5P ACTIVE PACK PUR,163
2023,9,AUDI,Q5 SPORTBACK,157
2023,9,KIA,SORENTO,155
2023,9,KIA,RIO,155
2023,9,AUDI,Q3,154
2023,9,MERCEDES-BENZ,GLC 300 E 4MATIC,150
2023,9,VOLVO,XC60,148
2023,9,MAZDA,MAZDA CX-60,144
2023,9,PEUGEOT,3008 ALLURE PACK BLUEH,138
2023,9,CUPRA,CUPRA LEON SP,135
2023,9,MERCEDES-BENZ,GLB 200 D,129
2023,9,HONDA,HR-V,129
2023,9,MERCEDES-BENZ,CLA 200 D,128
2023,9,MERCEDES-BENZ,A 250 E,128
2023,9,OPEL,CROSSLAND GS 1.2 GAS M,127
2023,9,MERCEDES-BENZ,GLC 200 4MATIC,123
2023,9,RENAULT,MEGANE,121
2023,9,PEUGEOT,2008 ALLURE PACK PURET,120
2023,9,JEEP,COMPASS,117
2023,9,MINI,COOPER SE,115
2023,9,SEAT,TARRACO,111
2023,9,FIAT,500X,108
2023,9,MERCEDES-BENZ,GLC 300 DE 4MATIC,106
2023,9,CITROEN,NUEVO C3 PURETECH 110,106
2023,9,MERCEDES-BENZ,C 200 D,106
2023,9,RENAULT,ESPACE,106
2023,9,PEUGEOT,3008 ALLURE PACK PURET,105
2023,9,MG,MG EHS PLUG-IN HYBRID,105
2023,9,CITROEN,NUEVO C4 PURETECH 100,104
2023,9,BMW,118I,102
2023,9,BMW,IX1 XDRIVE30,102
2023,9,MERCEDES-BENZ,GLA 200,100
2023,9,BMW,X1 XDRIVE20D,100
2023,9,PEUGEOT,NUEVO 408 ALLURE PACK,100
2023,9,MINI,COUNTRYMAN COOPER SE A,98
2023,9,BMW,X1 XDRIVE25E,96
2023,9,MINI,COUNTRYMAN COOPER,93
2023,9,MERCEDES-BENZ,A 180,92
2023,9,BMW,X2 SDRIVE18D,92
2023,9,BMW,318D,91
2023,9,OPEL,CORSA EDITION 1.2T XEL,89
2023,9,RENAULT,KANGOO,89
2023,9,BMW,420D,89
2023,9,JEEP,RENEGADE,88
2023,9,PEUGEOT,208 5P ALLURE PURETECH,88
2023,9,MINI,COUNTRYMAN COOPER D,86
2023,9,CITROEN,NUEVO C4 BLUEHDI 130 S,86
2023,9,PEUGEOT,3008 ALLURE PACK PLUG-,85
2023,9,SUZUKI,S-CROSS,84
2023,9,DS,DS 7 BLUEHDI 130 AUTOM,83
2023,9,OPEL,NUEVO ASTRA PHEV 5P GS,83
2023,9,HYUNDAI,I20 N,81
2023,9,LYNK&CO,LYNK & CO 01,81
2023,9,SMART,#1,80
2023,9,FORD,FIESTA,79
2023,9,MERCEDES-BENZ,C 220 D,78
2023,9,MERCEDES-BENZ,A 200,78
2023,9,ALFA ROMEO,TONALE,77
2023,9,MERCEDES-BENZ,A 180 D,76
2023,9,PEUGEOT,208 5P GT PURETECH 100,76
2023,9,PEUGEOT,208 5P ACTIVE PACK BLU,76
2023,9,AUDI,Q4 40 E-TRON,74
2023,9,CUPRA,FORMENTOR E-HYBRID,74
2023,9,SUZUKI,SUZUKI SWACE,73
2023,9,PEUGEOT,N2008 GT PURETECH 130,72
2023,9,VOLKSWAGEN,PASSAT,72
2023,9,MITSUBISHI,ASX 130T MHEV KAITEKI,72
2023,9,PEUGEOT,208 5P ALLURE PACK BLU,72
2023,9,CITROEN,NUEVO Ë-C4 ELÉCTRICO 1,72
2023,9,PEUGEOT,508 5P ALLURE PACK PLU,72
2023,9,BMW,X2 SDRIVE16D,70
2023,9,MAZDA,MAZDA2 HYBRID,69
2023,9,MERCEDES-BENZ,GLA 250 E,68
2023,9,BMW,218D ACTIVE TOURER,68
2023,9,BMW,116D,68
2023,9,AUDI,A4 AVANT,68
2023,9,MINI,COOPER S,66
2023,9,FORD,TRANSIT CUSTOM,65
2023,9,MERCEDES-BENZ,B 200 D,65
2023,9,PEUGEOT,208 5P ACTIVE BLUEHDI,65
2023,9,BMW,X1 SDRIVE20I,65
2023,9,PEUGEOT,3008 GT BLUEHDI 130 S&,65
2023,9,ALFA ROMEO,STELVIO,65
2023,9,MERCEDES-BENZ,CLA 200,64
2023,9,MERCEDES-BENZ,EQA 250+,63
2023,9,MAZDA,MAZDA2,63
2023,9,BMW,320D,62
2023,9,PEUGEOT,208 5P ACTIVE PURETECH,61
2023,9,AUDI,Q3 SPORTBACK E-TRON,61
2023,9,PEUGEOT,N2008 GT BLUEHDI 130 S,61
2023,9,VOLKSWAGEN,CADDY,60
2023,9,RENAULT,CAPTUR E-TECH PLUG-IN,60
2023,9,OPEL,GRANDLAND GS 1.2 TURBO,60
2023,9,MERCEDES-BENZ,GLC 300 D 4MATIC,59
2023,9,BMW,216D,58
2023,9,AUDI,Q4 SPORTBACK 40 E-TRON,58
2023,9,PEUGEOT,3008 GT PURETECH 130 S,57
2023,9,RENAULT,MEGANE SPORT TOURER,57
2023,9,FORD,TOURNEO CONNECT,57
2023,9,PEUGEOT,NUEVO 408 GT PURETECH,57
2023,9,PEUGEOT,5008 ALLURE PACK PURET,56
2023,9,VOLKSWAGEN,TOURAN,55
2023,9,SUZUKI,SWIFT,55
2023,9,OPEL,MOKKA BLACK EDITION 1.,55
2023,9,AUDI,Q5 SPORTBACK 50 TFSI E,54
2023,9,PEUGEOT,2008 ALLURE PURETECH 1,53
2023,9,CITROEN,NUEVO C4X PURETECH 100,52
2023,9,MERCEDES-BENZ,EQE 350,52
2023,9,MG,MG ZS EV,52
2023,9,PEUGEOT,2008 GT PURETECH 130 S,52
2023,9,OPEL,MOKKA ELECTRIC GS BEV,52
2023,9,TESLA,MODEL 3,51
2023,9,PEUGEOT,N2008 ALLURE BLUEHDI 1,51
2023,9,AUDI,Q5,50
2023,9,FORD,MUSTANG MACH-E,49
2023,9,PEUGEOT,308 5P ALLURE PACK PUR,49
2023,9,RENAULT,MEGANE E-TECH ELECTRIC,48
2023,9,CITROEN,NUEVO C4X ELÉCTRICO 10,48
2023,9,HYUNDAI,SANTA FE,46
2023,9,VOLVO,C40,45
2023,9,MERCEDES-BENZ,GLC 300 4MATIC,45
2023,9,HONDA,CIVIC,45
2023,9,MITSUBISHI,SPACE STAR 120 MPI KAI,44
2023,9,HYUNDAI,I 30 N,44
2023,9,BMW,IX XDRIVE40,43
2023,9,BMW,X1 SDRIVE18I,43
2023,9,BMW,330E,43
2023,9,TOYOTA,PROACE,41
2023,9,HONDA,ZR-V,41
2023,9,BMW,M2,41
2023,9,NISSAN,TOWNSTAR,41
2023,9,PEUGEOT,5008 ALLURE PACK BLUEH,41
2023,9,MERCEDES-BENZ,CLA 250 E,40
2023,9,OPEL,CROSSLAND GS 1.5 DIE M,40
2023,9,CITROEN,C5 AIRCROSS BLUEHDI 13,40
2023,9,CITROEN,NUEVO C5 X PURETECH 13,40
2023,9,TOYOTA,PROACE CITY VERSO,39
2023,9,MERCEDES-BENZ,GLB 200 D 4MATIC,39
2023,9,MERCEDES-BENZ,C 200,39
2023,9,SUZUKI,IGNIS,38
2023,9,BMW,X1 XDRIVE30E,38
2023,9,SSANGYONG,TORRES,38
2023,9,CITROEN,NUEVO CITROËN C5 X PLU,38
2023,9,KIA,EV6,37
2023,9,PEUGEOT,208 5P GT ELÉCTRICO 13,37
2023,9,RENAULT,ZOE,37
2023,9,PEUGEOT,208 5P ALLURE PACK ELÉ,36
2023,9,MERCEDES-BENZ,V 220 D,35
2023,9,BMW,X3 SDRIVE18D,35
2023,9,HYUNDAI,"KONA, KAUAI",35
2023,9,PEUGEOT,308 5P ALLURE PACK BLU,34
2023,9,BMW,X2 SDRIVE18I,34
2023,9,LEXUS,LEXUS NX450H+,34
2023,9,OPEL,MOKKA GS 1.2 T AT8 S/S,34
2023,9,VOLKSWAGEN,ARTEON,34
2023,9,MERCEDES-BENZ,GLB 220 D 4MATIC,33
2023,9,MAZDA,MAZDA6,33
2023,9,PEUGEOT,2008 ACTIVE PACK PURET,33
2023,9,PEUGEOT,208 5P GT BLUEHDI 100,33
2023,9,MITSUBISHI,ECLIPSE CROSS PHEV KAI,32
2023,9,MERCEDES-BENZ,GLA 220 D 4MATIC,32
2023,9,BYD,ATTO 3,32
2023,9,AUDI,A5 SPORTBACK,32
2023,9,SUBARU,XV,32
2023,9,MITSUBISHI,ASX 130T MHEV MOTION,31
2023,9,TOYOTA,TOYOTA GR 86,31
2023,9,VOLKSWAGEN,ID.3 PRO 150 KW,31
2023,9,AUDI,A3 LIMOUSINE,31
2023,9,OPEL,GRANDLAND GS 1.6T PLUG,31
2023,9,BMW,IX3,31
2023,9,PEUGEOT,208 5P ACTIVE PACK ELÉ,31
2023,9,AUDI,A4 LIMOUSINE,30
2023,9,LEXUS,LEXUS RX450H+,30
2023,9,LEXUS,LEXUS ES300H,30
2023,9,FORD,TOURNEO CUSTOM,30
2023,9,CUPRA,BORN 150 KW 58/62 KWH,30
2023,9,SKODA,SUPERB,30
2023,9,PEUGEOT,5008 GT PURETECH 130 S,29
2023,9,MERCEDES-BENZ,C 300 E,29
2023,9,AUDI,Q5 50 TFSI E,29
2023,9,PEUGEOT,308 5P ACTIVE PACK PUR,29
2023,9,OPEL,CORSA ELEGANCE 1.2T XH,29
2023,9,VOLKSWAGEN,ID.4 PRO 128 KW,28
2023,9,MITSUBISHI,SPACE STAR 120 MPI MOT,28
2023,9,PEUGEOT,208 5P GT PURETECH 130,28
2023,9,SUBARU,BRZ,27
2023,9,CITROEN,NUEVO C4X BLUEHDI 130,27
2023,9,PEUGEOT,3008 ACTIVE PACK PURET,27
2023,9,PORSCHE,MACAN S,26
2023,9,PEUGEOT,3008 ACTIVE PACK BLUEH,26
2023,9,VOLKSWAGEN,MULTIVAN,25
2023,9,PEUGEOT,N2008 GT ELÉCTRICO 156,25
2023,9,SUBARU,OUTBACK,25
2023,9,DFSK,FENGON 500,25
2023,9,OPEL,NUEVO ASTRA 5P EDITION,25
2023,9,SSANGYONG,REXTON,25
2023,9,OPEL,MOKKA EDITION 1.2 T MT,25
2023,9,PEUGEOT,308 5P ALLURE PURETECH,25
2023,9,MERCEDES-BENZ,E 220 D,24
2023,9,MG,MG MARVEL R ELECTRIC,24
2023,9,CITROEN,C5 AIRCROSS BLUEHDI130,24
2023,9,DS,DS 3 PURETECH 100 MANU,24
2023,9,CITROEN,NUEVO C5 X PURETECH 18,24
2023,9,OPEL,NUEVO ASTRA 5P ELEGANC,23
2023,9,PEUGEOT,3008 GT PLUG-IN HYBRID,23
2023,9,CUPRA,BORN 170 KW 58/62 KWH,23
2023,9,OPEL,CROSSLAND EDITION 1.2,22
2023,9,HONDA,JAZZ,22
2023,9,SSANGYONG,TIVOLI,22
2023,9,VOLKSWAGEN,ID. BUZZ PRO 150 KW,22
2023,9,BMW,IX XDRIVE50,22
2023,9,OPEL,GRANDLAND GS 1.5CDTI S,22
2023,9,MERCEDES-BENZ,GLE 300 D 4MATIC,21
2023,9,RENAULT,TWINGO,21
2023,9,SKODA,OCTAVIA RS,21
2023,9,PORSCHE,MACAN T,21
2023,9,POLESTAR,POLESTAR 2,21
2023,9,MERCEDES-BENZ,EQB 250,21
2023,9,MITSUBISHI,ASX 130T MHEV 7DCT KAI,21
2023,9,VOLKSWAGEN,ID.3 PRO 107 KW,21
2023,9,BMW,520D,21
2023,9,PEUGEOT,E-RIFTER ACTIVE PACK S,21
2023,9,BMW,420I,20
2023,9,BMW,430I,20
2023,9,BMW,I4 EDRIVE40,20
2023,9,PEUGEOT,308 5P GT BLUEHDI 130,20
2023,9,MERCEDES-BENZ,GLB 200,19
2023,9,MAZDA,MAZDA MX-5,19
2023,9,PEUGEOT,NUEVO 408 ALLURE PURET,19
2023,9,MERCEDES-BENZ,CLA 180,19
2023,9,MERCEDES-BENZ,GLA 200 D 4MATIC,19
2023,9,HYUNDAI,"TUCSON,IX35",19
2023,9,FORD,MUSTANG,19
2023,9,AUDI,Q3 E-TRON,18
2023,9,SMART,EQ FORTWO COUPE,18
2023,9,SSANGYONG,KORANDO E-MOTION,18
2023,9,AUDI,A6 50 TFSI E,18
2023,9,BMW,218D,17
2023,9,PEUGEOT,5008 GT BLUEHDI 130 S&,17
2023,9,PEUGEOT,N 508 5P GT PLUG-IN HY,17
2023,9,FIAT,ABARTH 500,17
2023,9,OPEL,MOKKA GS 1.5 D MT6 S/S,17
2023,9,AUDI,Q8 SPORTBACK 55 E-TRON,17
2023,9,PEUGEOT,308 5P ALLURE PACK PLU,17
2023,9,MERCEDES-BENZ,EQS 580 4MATIC,16
2023,9,VOLKSWAGEN,CALIFORNIA BEACH,16
2023,9,BMW,I4 M50,16
2023,9,AUDI,A1 ALLSTREET,16
2023,9,SSANGYONG,TIVOLI GRAND,16
2023,9,MINI,COUNTRYMAN COOPER S AL,16
2023,9,SKODA,ENYAQ 80,16
2023,9,PEUGEOT,308 5P ACTIVE PACK BLU,16
2023,9,PEUGEOT,308 SW ALLURE PACK BLU,16
2023,9,SEAT,SEAT LEON E-HYBRID150,16
2023,9,PEUGEOT,208 5P ALLURE ELÉCTRIC,16
2023,9,SSANGYONG,KORANDO,15
2023,9,HYUNDAI,IONIQ 5,15
2023,9,DS,NUEVO DS 7  E-TENSE 22,14
2023,9,OPEL,GRANDLAND LIMITED EDIT,14
2023,9,OPEL,CORSA EDITION 1.5D DT,14
2023,9,MERCEDES-BENZ,CLA 220 D,14
2023,9,DS,DS 4 PURETECH 130  AUT,14
2023,9,VOLKSWAGEN,ID.4 PRO 150 KW,14
2023,9,PEUGEOT,308 SW ACTIVE PACK BLU,14
2023,9,SUBARU,FORESTER,14
2023,9,CUPRA,CUPRA ATECA,14
2023,9,PORSCHE,MACAN,14
2023,9,OPEL,MOKKA EDITION 1.2 T 10,14
2023,9,HYUNDAI,I30 N,14
2023,9,PEUGEOT,2008 ALLURE PACK BLUEH,14
2023,9,MINI,CLUBMAN COOPER,13
2023,9,DS,NUEVO DS 7 BLUEHDI 130,13
2023,9,DS,DS 4 BLUEHDI 130 AUTOM,13
2023,9,BMW,320I,13
2023,9,OPEL,CROSSLAND GS 1.2 GAS A,13
2023,9,AUDI,Q4 SPORTBACK 50 E-TRON,13
2023,9,MINI,JOHN COOPER WORKS,13
2023,9,TOYOTA,TOYOTA BZ4X,13
2023,9,DS,DS 7  E-TENSE 225 OPER,13
2023,9,BMW,320E,13
2023,9,BMW,220I ACTIVE TOURER,13
2023,9,TESLA,MODEL S,13
2023,9,PEUGEOT,308 5P ALLURE BLUEHDI,13
2023,9,CITROEN,NUEVO C4X PURETECH 130,13
2023,9,PEUGEOT,308 5P ACTIVE PACK PLU,13
2023,9,KIA,PROCEED,12
2023,9,MERCEDES-BENZ,EQE 350 4MATIC,12
2023,9,MERCEDES-BENZ,B 250 E,12
2023,9,AUDI,Q5 SPORTBACK 55 TFSI E,12
2023,9,OPEL,GRANDLAND DESIGN & TEC,12
2023,9,PEUGEOT,2008 ALLURE PACK ELÉCT,12
2023,9,MITSUBISHI,ASX 160 HEV KAITEKI,12
2023,9,DS,DS 4 BLUEHDI 130 AUTO,12
2023,9,AUDI,A4 ALLROAD QUATTRO,12
2023,9,PEUGEOT,2008 ACTIVE PACK BLUEH,12
2023,9,RENAULT,MEGANE E-TECH PLUG-IN,12
2023,9,PEUGEOT,308 5P ALLURE PLUG-IN,12
2023,9,BYD,BYD DOLPHIN,12
2023,9,PEUGEOT,NUEVO 408 GT PLUG-IN H,12
2023,9,HONDA,CR-V,11
2023,9,BMW,218I,11
2023,9,HYUNDAI,IONIQ5,11
2023,9,TESLA,MODEL X,11
2023,9,BMW,M4 COMPETITION M XDRIV,11
2023,9,PEUGEOT,2008 GT ELÉCTRICO 136,11
2023,9,PEUGEOT,208 5P ALLURE BLUEHDI,11
2023,9,MERCEDES-BENZ,V 250 D,11
2023,9,BMW,I5 EDRIVE40,11
2023,9,PEUGEOT,308 5P STYLE PURETECH,11
2023,9,MERCEDES-BENZ,C 220D 4MATIC ALL-TERR,10
2023,9,MERCEDES-BENZ,EQB 250+,10
2023,9,MERCEDES-BENZ,AMG A 35 4MATIC,10
2023,9,PORSCHE,MACAN GTS,10
2023,9,INEOS,INEOS GRENADIER,10
2023,9,VOLVO,V60,10
2023,9,DS,DS 4 E-TENSE 225 PERFO,10
2023,9,MERCEDES-BENZ,CLASE T,10
2023,9,PEUGEOT,2008 ALLURE BLUEHDI 13,10
2023,9,ALFA ROMEO,GIULIA,10
2023,9,VOLKSWAGEN,KOMBI,10
2023,9,BMW,I4 EDRIVE35,10
2023,9,OMB,CMPL8 ETSB,10
2023,9,PEUGEOT,308 5P GT PURETECH 130,9
2023,9,BMW,120I,9
2023,9,MERCEDES-BENZ,C 220 D 4MATIC,9
2023,9,MERCEDES-BENZ,EQA 300 4MATIC,9
2023,9,MITSUBISHI,ECLIPSE CROSS PHEV MOT,9
2023,9,MERCEDES-BENZ,C 300,9
2023,9,MASERATI,GRECALE MODENA,9
2023,9,MERCEDES-BENZ,B 200,9
2023,9,AUDI,Q7,9
2023,9,MITSUBISHI,ASX 160 PHEV KAITEKI,9
2023,9,MERCEDES-BENZ,B 180,9
2023,9,CUPRA,FORMENTOR VZ E-HYBRID,9
2023,9,OPEL,NUEVO ASTRA 5P GS 1.2T,9
2023,9,DS,NUEVO DS 7 E-TENSE 4X4,9
2023,9,MERCEDES-BENZ,B 180 D,9
2023,9,MAZDA,MAZDA MX-30,9
2023,9,BMW,X2 XDRIVE25E,9
2023,9,PEUGEOT,2008 ACTIVE PACK ELÉCT,9
2023,9,VOLKSWAGEN,ID.4 GTX 220 KW,8
2023,9,OPEL,ASTRA 5P GS 1.2T XHT M,8
2023,9,MERCEDES-BENZ,EQB 300 4MATIC,8
2023,9,DFSK,580,8
2023,9,MERCEDES-BENZ,AMG EQE 43 4MATIC,8
2023,9,RENAULT,TRAFIC,8
2023,9,PEUGEOT,308 SW ACTIVE PACK PUR,8
2023,9,ABARTH,500,8
2023,9,BMW,M440I XDRIVE,8
2023,9,AUDI,RS Q3 SPORTBACK,8
2023,9,MINI,CLUBMAN COOPER D,8
2023,9,FORD,TRANSIT,8
2023,9,BMW,430D XDRIVE,8
2023,9,OPEL,CROSSLAND EDITION 1.5,8
2023,9,MERCEDES-BENZ,GLA 250 4MATIC,8
2023,9,RENAULT,KOLEOS,8
2023,9,PEUGEOT,208 5P ACTIVE ELÉCTRIC,8
2023,9,MERCEDES-BENZ,GLA 180,7
2023,9,MASERATI,GRECALE GT,7
2023,9,MERCEDES-BENZ,AMG C 43 4MATIC+,7
2023,9,MERCEDES-BENZ,ECITAN TOURER,7
2023,9,BMW,M760E XDRIVE,7
2023,9,BMW,330I,7
2023,9,DS,DS 7 E-TENSE 4X4 300 O,7
2023,9,DR,EVO 5,7
2023,9,PORSCHE,PANAMERA 4 E-HYBRID,7
2023,9,OPEL,CORSA GS 1.2T XHT AT8,7
2023,9,CUPRA,CUPRA LEON E-HYBRID180,7
2023,9,HYUNDAI,STARIA,7
2023,9,MITSUBISHI,SPACE STAR 120 MPI CVT,7
2023,9,VOLVO,V60 CROSS COUNTRY,7
2023,9,PORSCHE,TAYCAN 4,7
2023,9,TOYOTA,TOYOTA HIGHLANDER,7
2023,9,OPEL,GRANDLAND GS 1.2T XHT,7
2023,9,DR,EVO3,7
2023,9,AUDI,A3 45 TFSIE,7
2023,9,HYUNDAI,IONIQ 6,7
2023,9,AUDI,Q4 50 E-TRON,7
2023,9,MERCEDES-BENZ,CITAN TOURER,7
2023,9,VOLKSWAGEN,ID.5 PRO 150 KW,6
2023,9,MERCEDES-BENZ,V 300 D,6
2023,9,MERCEDES-BENZ,GLB 180,6
2023,9,MITSUBISHI,ASX 100T MOTION,6
2023,9,LEXUS,LEXUS RZ450E,6
2023,9,MERCEDES-BENZ,AMG GLA 35 4MATIC,6
2023,9,HONDA,E:NY1,6
2023,9,MERCEDES-BENZ,VITO TOURER,6
2023,9,DS,DS 7  E-TENSE 4X4 360,6
2023,9,MERCEDES-BENZ,EQA 250,6
2023,9,BMW,225E XDRIVE ACTIVE TOU,6
2023,9,PEUGEOT,2008 GT BLUEHDI 130 S&,6
2023,9,LEXUS,LEXUS UX300E,6
2023,9,AUDI,A3 40 TFSIE,6
2023,9,BMW,XM,6
2023,9,MERCEDES-AMG,AMG SL 43,6
2023,9,MITSUBISHI,ASX 160 PHEV KAITEKI+,6
2023,9,MERCEDES-BENZ,EQS 450 4MATIC,6
2023,9,FORD,EXPLORER,6
2023,9,BMW,128TI,6
2023,9,OPEL,NUEVO ASTRA 5P GS 1.5D,6
2023,9,OMODA,OMODA5,6
2023,9,VOLVO,S60,6
2023,9,BMW,Z4 M40I,6
2023,9,PEUGEOT,E-EXPERT COMBI ELECTRI,6
2023,9,AUDI,A6 AVANT,6
2023,9,BMW,M135I XDRIVE,6
2023,9,BMW,M440I,6
2023,9,SMART,EQ FORTWO CABRIO,6
2023,9,PEUGEOT,308 SW GT PLUG-IN HYBR,6
2023,9,PEUGEOT,5008 ACTIVE PACK BLUEH,6
2023,9,PEUGEOT,308 SW GT BLUEHDI 130,6
2023,9,PEUGEOT,308 5P GT PLUG-IN HYBR,6
2023,9,VOLKSWAGEN,ID.3 PRO S 150 KW,6
2023,9,NISSAN,NISSAN LEAF 62KWH,6
2023,9,AUDI,A6 LIMOUSINE,6
2023,9,OPEL,COMBO-E LIFE XL EDITIO,6
2023,9,PEUGEOT,308 SW ALLURE PACK PUR,6
2023,9,PEUGEOT,3008 ACTIVE PACK PLUG-,6
2023,9,PEUGEOT,E-RIFTER GT STANDARD 1,6
2023,9,PEUGEOT,N 508 5P ALLURE BLUEHD,5
2023,9,CITROEN,NUEVOÁË-BERLINGO ELÉCT,5
2023,9,NISSAN,PRIMASTAR,5
2023,9,MERCEDES-BENZ,EQT,5
2023,9,PORSCHE,911 GT3,5
2023,9,DFSK,IX5,5
2023,9,LAND ROVER,DISCOVERY SPORT,5
2023,9,PEUGEOT,N 508 SW GT PLUG-IN HY,5
2023,9,AUDI,Q8 55 E-TRON,5
2023,9,MERCEDES-BENZ,EQE 500 4MATIC,5
2023,9,BMW,X2 XDRIVE18D,5
2023,9,DR,EVO4,5
2023,9,MERCEDES-BENZ,EQS 450+,5
2023,9,BMW,M340D XDRIVE,5
2023,9,MERCEDES-BENZ,S 350 D,5
2023,9,OPEL,COMBO-E LIFE L ELEGANC,5
2023,9,NISSAN,NISSAN ARIYA,5
2023,9,BMW,M3 COMPETITION M XDRIV,5
2023,9,ALPINE,A110,5
2023,9,HONDA,CIVIC TYPE R,5
2023,9,SKODA,ENYAQ RS,5
2023,9,BMW,220D,5
2023,9,CITROEN,NUEVO Ë-BERLINGO ELÉCT,5
2023,9,AUDI,A5 CABRIOLET,5
2023,9,FORD,ECOSPORT,5
2023,9,SEAT,SEAT LEON SP E-HYBRID1,5
2023,9,PEUGEOT,5008 ACTIVE PACK PURET,5
2023,9,PORSCHE,TAYCAN GTS,5
2023,9,BMW,520D XDRIVE,5
2023,9,BMW,120D,5
2023,9,OPEL,MOKKA GS 1.2 T 130CV A,5
2023,9,PEUGEOT,308 SW ALLURE PURETECH,5
2023,9,VOLVO,V90,4
2023,9,BMW,218I ACTIVE TOURER,4
2023,9,MERCEDES-BENZ,GLE 400 D 4MATIC,4
2023,9,FIAT,FIAT TIPO,4
2023,9,DS,DS 4 CROSS PURETECH 13,4
2023,9,SWM,G01F,4
2023,9,RENAULT,KANGOO E-TECH ELECTRIC,4
2023,9,MINI,CLUBMAN COOPER S,4
2023,9,BMW,M4 COMPETITION,4
2023,9,MERCEDES-BENZ,EQA 350 4MATIC,4
2023,9,LOTUS,EMIRA,4
2023,9,PEUGEOT,N2008 FIRST EDITION EL,4
