year,month,brand,model,count
2026,8,BMW,320I,9
2026,8,MERCEDES-BENZ,B 250 E,9
2026,8,LANCIA,YPSILON,9
2026,8,PORSCHE,MACAN GTS,8
2026,8,MERCEDES-BENZ,CLA 350 4MATIC,8
2026,8,BMW,I7 50 XDRIVE,8
2026,8,VOLKSWAGEN,ID.BUZZ 4MOTION LR 250 KW,8
2026,8,BMW,M4 COMPETITION M XDRIVE,8
2026,8,MERCEDES-BENZ,GLB 250,8
2026,8,SKODA,SCALA,8
2026,8,MERCEDES-BENZ,EQV,8
2026,8,BMW,420I,8
2026,8,SEAT,SEAT LEON E-HYBRID150,8
2026,8,AUDI,Q6 SB E-TRON QUATTRO,8
2026,8,AUDI,Q4 SB E-TRON PERFORMANCE,8
2026,8,SKODA,ELROQ RS,7
2026,8,PORSCHE,MACAN,7
2026,8,CUPRA,CUPRA LEON E-HYBRID150,7
2026,8,JAECOO,JAECOO7,7
2026,8,MINI,COUNTRYMAN SE ALL4,7
2026,8,BMW,XM 50E,7
2026,8,VOLKSWAGEN,TRANSPORTER,7
2026,8,AUDI,A6 SB E-TRON PERFORMANCE,7
2026,8,ZEEKR,001,7
2026,8,MERCEDES-BENZ,C 220 D,7
2026,8,JEEP,WRANGLER UNLIMITED,7
2026,8,SMART,#1,7
2026,8,MERCEDES-BENZ,C 180,7
2026,8,HYUNDAI,I 30,7
2026,8,AUDI,Q7 55 TFSI E,6
2026,8,SEAT,SEAT LEON SP,6
2026,8,HONDA,CIVIC,6
2026,8,MERCEDES-BENZ,GLB 350 4MATIC,6
2026,8,AUDI,A5 LIM 270KW TFSI E,6
2026,8,MERCEDES-BENZ,GLE 400 E 4MATIC COUPE,6
2026,8,KNAUS,R11,6
2026,8,PEUGEOT,EXPERT,6
2026,8,BMW,IX XDRIVE60,6
2026,8,CUPRA,CUPRA LEON SP E-HYBRID150,6
2026,8,GENESIS,GV70,6
2026,8,MERCEDES-BENZ,AMG E 53 HYBRID,6
2026,8,HONDA,CR-V,6
2026,8,VOLKSWAGEN,ID.3 NEO 170KW,6
2026,8,LEXUS,LEXUS RX450H+,6
2026,8,SEAT,SEAT LEON,5
2026,8,NISSAN,NISSAN ARIYA,5
